time,prey,predator,exp,difference
26.198629961398943,1.7600787523291443,6.8466321720262515,2,5.086553419697108
26.20639694171953,1.2394268832366402,6.72712712575197,2,5.48770024251533
26.21415809752369,0.8794903070985576,6.603839016147369,2,5.724348709048811
26.2219596780148,0.6277264881321825,6.47810375734327,2,5.850377269211087
26.229820098257907,0.450386522123157,6.351011783694737,2,5.90062526157158
26.237766674008498,0.32453860961007885,6.223080078007335,2,5.898541468397257
26.24581767755196,0.23473950127671336,6.094696488848954,2,5.85995698757224
26.25399282844425,0.17033725367245942,5.9660488465764505,2,5.7957115929039915
26.262308677919435,0.12395844791712424,5.837261762725014,2,5.71330331480789
26.2707818059122,0.09043657100523728,5.70838689543896,2,5.617950324433723
26.279427830662353,0.06613144272624619,5.5794458667063696,2,5.513314423980123
26.288262577537576,0.04845958225813635,5.450431052713963,2,5.401971470455827
26.297302105106468,0.03557860312107821,5.321318579037211,2,5.285739975916132
26.306563363603555,0.02616826760213627,5.192068592245148,2,5.165900324643012
26.316064593182485,0.019278946923528988,5.062627573702811,2,5.043348626779282
26.325825980366822,0.014225236642659431,4.932926181118,2,4.91870094447534
26.33587035691985,0.010511011740881966,4.802876575696244,2,4.792365563955362
26.34622412294325,0.007776226296030701,4.672367490294679,2,4.664591263998648
26.35691837813351,0.005758996036578852,4.541258069206578,2,4.53549907317
26.36799036062397,0.004268444318564952,4.409370049164114,2,4.405101604845549
26.379485240340024,0.003165189765564166,4.276478702672458,2,4.273313512906894
26.39145834570848,0.0023472781312514845,4.142302760745107,2,4.139955482613855
26.40397788599665,0.0017400111838371925,4.00649399015503,2,4.004753978971193
26.417128242811316,0.0012885736426318448,3.8686272713905687,2,3.867338697747937
26.431013917807995,0.0009526754836692876,3.728192272499885,2,3.7272395970162155
26.44576427844756,0.0007026498046079487,3.5845877910927766,2,3.5838851412881687
26.461539351202784,0.0005166051796258171,3.4371196095479957,2,3.43660300436837
26.478537096647266,0.0003783446674127366,3.285002297118925,2,3.284623952451512
